Time,Open,High,Low,Close,Supertrend
2021-06-29 16:00:00,0.009215500000000001,0.009585,0.009238,0.0093965,1
2021-06-29 16:30:00,0.009381500000000001,0.009648,0.009269,0.00946025,1
2021-06-29 17:00:00,0.009462,0.009463,0.009058,0.009277500000000001,1
2021-06-29 17:30:00,0.0092945,0.009339,0.0091,0.009236000000000001,1
2021-06-29 18:00:00,0.0092525,0.00947,0.009183,0.00929025,1
2021-06-29 18:30:00,0.009254,0.009411,0.009136,0.0092725,1
2021-06-29 19:00:00,0.0092715,0.009355,0.009211,0.009285999999999999,1
2021-06-29 19:30:00,0.009288999999999999,0.009252,0.008947,0.0091195,1
2021-06-29 20:00:00,0.0091395,0.009191,0.00903,0.00909075,1
2021-06-29 20:30:00,0.009071,0.009135,0.008862,0.008992,-1
2021-06-29 21:00:00,0.0089855,0.008955,0.008743,0.00888075,-1
2021-06-29 21:30:00,0.0089125,0.00932,0.008946,0.009113250000000002,-1
2021-06-29 22:00:00,0.009093500000000001,0.009372,0.009169,0.009260000000000001,1
2021-06-29 22:30:00,0.0092495,0.009314,0.009146,0.009252,1
2021-06-29 23:00:00,0.009274000000000001,0.009348,0.009144,0.009251,1
2021-06-29 23:30:00,0.009256,0.009256,0.008969,0.009133249999999999,1
2021-06-30 00:00:00,0.009153999999999999,0.009259,0.00902,0.0091455,1
2021-06-30 00:30:00,0.0091515,0.009225,0.009145,0.00918675,1
2021-06-30 01:00:00,0.009188499999999999,0.009304,0.00907,0.009206,1
2021-06-30 01:30:00,0.009225,0.009295,0.009214,0.009256,1
2021-06-30 02:00:00,0.0092575,0.00925,0.009105,0.009173,1
2021-06-30 02:30:00,0.0091685,0.009255,0.009109,0.0091745,1
2021-06-30 03:00:00,0.009167,0.009263,0.009155,0.009212,1
2021-06-30 03:30:00,0.009215,0.009217,0.008821,0.009032749999999999,1
2021-06-30 04:00:00,0.009046499999999999,0.009139,0.008883,0.00896925,1
2021-06-30 04:30:00,0.0089275,0.009053,0.0089,0.008964,1
2021-06-30 05:00:00,0.008951500000000001,0.009039,0.008814,0.0089165,-1
2021-06-30 05:30:00,0.008906500000000001,0.008941,0.008712,0.0088615,-1
2021-06-30 06:00:00,0.0088965,0.009033,0.008873,0.0089265,-1
2021-06-30 06:30:00,0.0089,0.008893,0.008764,0.00883725,-1
2021-06-30 07:00:00,0.008846,0.008894,0.008785,0.0088425,-1
2021-06-30 07:30:00,0.0088455,0.008889,0.008817,0.00886875,-1
2021-06-30 08:00:00,0.0088845,0.009099,0.00887,0.008973499999999999,-1
2021-06-30 08:30:00,0.0089625,0.009041,0.00882,0.0089475,-1
2021-06-30 09:00:00,0.0089645,0.009033,0.00887,0.0089405,-1
2021-06-30 09:30:00,0.0089295,0.009231,0.008944,0.009071,-1
2021-06-30 10:00:00,0.0090545,0.009222,0.008841,0.009015500000000001,-1
2021-06-30 10:30:00,0.0089995,0.008917,0.008798,0.00885925,-1
2021-06-30 11:00:00,0.008861,0.008942,0.008845,0.008879749999999999,-1
2021-06-30 11:30:00,0.008865999999999999,0.009057,0.00885,0.008945,-1
2021-06-30 12:00:00,0.0089365,0.009032,0.0089,0.0089825,-1
2021-06-30 12:30:00,0.008999,0.009032,0.008906,0.0089765,-1
2021-06-30 13:00:00,0.008983999999999999,0.009142,0.008969,0.009052250000000001,-1
2021-06-30 13:30:00,0.009049,0.009128,0.009024,0.0090905,1
2021-06-30 14:00:00,0.009104999999999999,0.00913,0.008888,0.009006749999999999,1
2021-06-30 14:30:00,0.009004499999999999,0.008972,0.008851,0.008905,1
2021-06-30 15:00:00,0.0088985,0.008912,0.008645,0.008786249999999999,-1
2021-06-30 15:30:00,0.008794,0.008836,0.00869,0.00875375,-1
2021-06-30 16:00:00,0.008744499999999999,0.008811,0.008726,0.008766,-1
2021-06-30 16:30:00,0.0087635,0.008813,0.008719,0.008751,-1
2021-06-30 17:00:00,0.008736,0.008808,0.00866,0.008733500000000002,-1
2021-06-30 17:30:00,0.008733000000000001,0.008799,0.008716,0.00875925,-1
2021-06-30 18:00:00,0.008761,0.008778,0.008521,0.0086675,-1
2021-06-30 18:30:00,0.008685499999999999,0.008632,0.008366,0.0084965,-1
2021-06-30 19:00:00,0.008494,0.00845,0.008269,0.008383499999999999,-1
2021-06-30 19:30:00,0.008407499999999998,0.008449,0.00835,0.008399750000000001,-1
2021-06-30 20:00:00,0.008400000000000001,0.008402,0.008278,0.00834825,-1
2021-06-30 20:30:00,0.0083565,0.008358,0.008073,0.00821925,-1
2021-06-30 21:00:00,0.008223,0.008157,0.008001,0.0080895,-1
2021-06-30 21:30:00,0.0081,0.008384,0.008018,0.008196750000000001,-1
2021-06-30 22:00:00,0.0081925,0.008412,0.008197,0.00827775,-1
2021-06-30 22:30:00,0.008251000000000001,0.008332,0.008185,0.0082545,-1
2021-06-30 23:00:00,0.008250500000000001,0.00849,0.008285,0.0083845,1
2021-06-30 23:30:00,0.0083815,0.008533,0.008378,0.00845275,1
2021-07-01 00:00:00,0.00845,0.008668,0.00839,0.00853625,1
2021-07-01 00:30:00,0.008543499999999999,0.008674,0.008555,0.00862125,1
2021-07-01 01:00:00,0.008628,0.008676,0.008589,0.00862075,1
2021-07-01 01:30:00,0.008609,0.008892,0.008613,0.008739750000000001,1
2021-07-01 02:00:00,0.008727,0.008873,0.008598,0.0087485,1
2021-07-01 02:30:00,0.0087615,0.008816,0.008684,0.00873575,1
2021-07-01 03:00:00,0.0087215,0.008848,0.0087,0.00876025,1
2021-07-01 03:30:00,0.0087465,0.008761,0.008573,0.008677,1
2021-07-01 04:00:00,0.008687,0.008729,0.008641,0.008680750000000001,1
2021-07-01 04:30:00,0.0086765,0.008845,0.008709,0.0087555,1
2021-07-01 05:00:00,0.008733999999999999,0.008879,0.00875,0.00880225,1
2021-07-01 05:30:00,0.00879,0.008835,0.008644,0.008749,1
2021-07-01 06:00:00,0.008758499999999999,0.008737,0.008579,0.008653,1
2021-07-01 06:30:00,0.008648,0.008699,0.008583,0.0086395,1
2021-07-01 07:00:00,0.008638,0.00874,0.008634,0.00869025,1
2021-07-01 07:30:00,0.0086935,0.008724,0.008458,0.0085945,1
2021-07-01 08:00:00,0.008598,0.008484,0.00835,0.00843125,-1
2021-07-01 08:30:00,0.0084455,0.008479,0.008313,0.00839425,-1
2021-07-01 09:00:00,0.0083925,0.008444,0.008342,0.008377250000000001,-1
2021-07-01 09:30:00,0.008361500000000001,0.008463,0.008315,0.0083835,-1
2021-07-01 10:00:00,0.008378,0.00856,0.008398,0.00848175,-1
2021-07-01 10:30:00,0.0084845,0.008565,0.008416,0.008497999999999999,-1
2021-07-01 11:00:00,0.0085055,0.00856,0.008444,0.0084995,-1
2021-07-01 11:30:00,0.008497000000000001,0.00868,0.008478,0.00854975,-1
2021-07-01 12:00:00,0.0085205,0.008554,0.00826,0.008399,-1
2021-07-01 12:30:00,0.008391,0.008348,0.00821,0.00828775,-1
2021-07-01 13:00:00,0.0082965,0.008347,0.008148,0.008243750000000001,-1
2021-07-01 13:30:00,0.00824,0.008308,0.00816,0.00822825,-1
2021-07-01 14:00:00,0.0082225,0.008339,0.008201,0.008276249999999999,-1
2021-07-01 14:30:00,0.0082825,0.008372,0.008221,0.0082875,-1
2021-07-01 15:00:00,0.0082785,0.008294,0.008159,0.00823375,-1
2021-07-01 15:30:00,0.008241,0.008275,0.008183,0.008223,-1
2021-07-01 16:00:00,0.008217,0.008306,0.0082,0.00824325,-1
2021-07-01 16:30:00,0.0082335,0.008413,0.008237,0.00832175,-1
2021-07-01 17:00:00,0.0083185,0.00844,0.008331,0.00839875,-1
2021-07-01 17:30:00,0.008412,0.008433,0.008297,0.0083715,-1
2021-07-01 18:00:00,0.008378,0.00842,0.008323,0.0083545,-1
2021-07-01 18:30:00,0.008337500000000001,0.008413,0.008322,0.008368,-1
2021-07-01 19:00:00,0.008368500000000001,0.008444,0.0083,0.00835775,-1
2021-07-01 19:30:00,0.0083435,0.00837,0.008231,0.008287500000000001,-1
2021-07-01 20:00:00,0.0082745,0.00829,0.0082,0.008253499999999999,-1
2021-07-01 20:30:00,0.008261999999999999,0.008379,0.008264,0.008321,-1
2021-07-01 21:00:00,0.0083205,0.008363,0.008301,0.008341,-1
2021-07-01 21:30:00,0.00835,0.008378,0.008253,0.0083255,-1
2021-07-01 22:00:00,0.0083355,0.008399,0.008272,0.00832325,-1
2021-07-01 22:30:00,0.008310999999999999,0.008373,0.008278,0.0083175,-1
2021-07-01 23:00:00,0.008309500000000001,0.008401,0.00832,0.00835725,-1
2021-07-01 23:30:00,0.008354,0.008467,0.00836,0.00840925,-1
2021-07-02 00:00:00,0.008405,0.008445,0.008355,0.008401500000000001,-1
2021-07-02 00:30:00,0.008403,0.008384,0.008269,0.008330500000000001,-1
2021-07-02 01:00:00,0.008334500000000002,0.008327,0.008235,0.00829275,-1
2021-07-02 01:30:00,0.0083045,0.008374,0.008307,0.00833325,-1
2021-07-02 02:00:00,0.008326,0.00836,0.008322,0.0083425,-1
2021-07-02 02:30:00,0.008344,0.008389,0.008316,0.008354,-1
2021-07-02 03:00:00,0.0083555,0.008391,0.00834,0.00836725,-1
2021-07-02 03:30:00,0.008369,0.008412,0.008343,0.00837125,-1
2021-07-02 04:00:00,0.008365000000000001,0.008425,0.008358,0.008384250000000001,-1
2021-07-02 04:30:00,0.008377,0.008416,0.008325,0.00837975,-1
2021-07-02 05:00:00,0.008389,0.008395,0.008315,0.00835375,-1
2021-07-02 05:30:00,0.008352499999999999,0.00844,0.008288,0.00836625,-1
2021-07-02 06:00:00,0.008368500000000001,0.008424,0.008382,0.0084075,-1
2021-07-02 06:30:00,0.008412,0.008417,0.008344,0.008382,-1
2021-07-02 07:00:00,0.0083835,0.008358,0.008312,0.0083365,-1
2021-07-02 07:30:00,0.008338,0.008342,0.008269,0.008316,-1
2021-07-02 08:00:00,0.0083265,0.008357,0.008301,0.00832525,-1
2021-07-02 08:30:00,0.008321499999999999,0.008311,0.008175,0.0082555,-1
2021-07-02 09:00:00,0.008268000000000001,0.008238,0.008045,0.008154,-1
2021-07-02 09:30:00,0.0081665,0.008205,0.008092,0.00813875,-1
2021-07-02 10:00:00,0.008129,0.008199,0.00813,0.00816575,-1
2021-07-02 10:30:00,0.008167,0.00821,0.008168,0.0081855,-1
2021-07-02 11:00:00,0.008182,0.008192,0.008104,0.008151,-1
2021-07-02 11:30:00,0.008154,0.008167,0.008047,0.00810725,-1
2021-07-02 12:00:00,0.0081075,0.008148,0.008074,0.00810675,-1
2021-07-02 12:30:00,0.008102499999999999,0.008211,0.008102,0.008146750000000001,-1
2021-07-02 13:00:00,0.008137,0.008229,0.008151,0.0081835,-1
2021-07-02 13:30:00,0.008177,0.008297,0.008183,0.008225,-1
2021-07-02 14:00:00,0.00821,0.008253,0.008168,0.008216999999999999,-1
2021-07-02 14:30:00,0.0082235,0.008228,0.008112,0.008172249999999999,-1
2021-07-02 15:00:00,0.0081745,0.008204,0.008117,0.008153,-1
2021-07-02 15:30:00,0.0081455,0.008171,0.008116,0.008151,-1
2021-07-02 16:00:00,0.0081585,0.008193,0.008139,0.0081645,-1
2021-07-02 16:30:00,0.008163,0.008215,0.008156,0.0081835,-1
2021-07-02 17:00:00,0.008181500000000001,0.008198,0.008141,0.008175250000000002,-1
2021-07-02 17:30:00,0.008181,0.00819,0.008151,0.008168249999999998,-1
2021-07-02 18:00:00,0.008166,0.008218,0.00815,0.00818025,-1
2021-07-02 18:30:00,0.0081765,0.008241,0.00817,0.00820425,-1
2021-07-02 19:00:00,0.008203,0.008276,0.008182,0.0082355,-1
2021-07-02 19:30:00,0.008242,0.008294,0.008217,0.008263,1
2021-07-02 20:00:00,0.0082705,0.008349,0.008269,0.0083065,1
2021-07-02 20:30:00,0.008303999999999999,0.008384,0.008283,0.00832475,1
2021-07-02 21:00:00,0.008316,0.008359,0.008291,0.008324999999999999,1
2021-07-02 21:30:00,0.008324999999999999,0.008366,0.008291,0.008331749999999999,1
2021-07-02 22:00:00,0.008334999999999999,0.008322,0.008262,0.0083025,1
2021-07-02 22:30:00,0.008313000000000001,0.008323,0.008281,0.00830025,1
2021-07-02 23:00:00,0.0082985,0.008296,0.00825,0.0082735,1
2021-07-02 23:30:00,0.008274,0.008264,0.008214,0.008245,1
2021-07-03 00:00:00,0.008251,0.008281,0.00823,0.008250750000000001,1
2021-07-03 00:30:00,0.008246,0.008257,0.008212,0.00823525,1
2021-07-03 01:00:00,0.008236,0.008286,0.00822,0.00825175,1
2021-07-03 01:30:00,0.008250500000000001,0.00828,0.00821,0.00825625,1
2021-07-03 02:00:00,0.0082675,0.008254,0.008178,0.008223999999999999,1
2021-07-03 02:30:00,0.008232,0.008265,0.008201,0.0082345,1
2021-07-03 03:00:00,0.008236,0.008286,0.008241,0.00826375,1
2021-07-03 03:30:00,0.008264,0.008277,0.008242,0.008264,1
2021-07-03 04:00:00,0.008268500000000002,0.008337,0.00826,0.008300749999999999,1
2021-07-03 04:30:00,0.008303,0.008379,0.008293,0.0083345,1
2021-07-03 05:00:00,0.008333,0.00838,0.008302,0.008342,1
2021-07-03 05:30:00,0.008343,0.008394,0.008301,0.008342,1
2021-07-03 06:00:00,0.0083365,0.008355,0.008302,0.008321,1
2021-07-03 06:30:00,0.0083135,0.00835,0.008306,0.00832575,1
2021-07-03 07:00:00,0.0083235,0.00839,0.008326,0.008358,1
2021-07-03 07:30:00,0.008358,0.008378,0.00833,0.00836475,1
2021-07-03 08:00:00,0.008375500000000001,0.008378,0.008343,0.008364,1
2021-07-03 08:30:00,0.0083675,0.00836,0.008306,0.008337,1
2021-07-03 09:00:00,0.008341000000000001,0.008346,0.008292,0.00832275,1
2021-07-03 09:30:00,0.0083265,0.008357,0.00832,0.0083355,1
2021-07-03 10:00:00,0.0083325,0.008356,0.008323,0.0083415,1
2021-07-03 10:30:00,0.0083435,0.008366,0.00834,0.008355,1
2021-07-03 11:00:00,0.008357,0.008484,0.008362,0.0084105,1
2021-07-03 11:30:00,0.008398,0.00855,0.00841,0.00847325,1
2021-07-03 12:00:00,0.0084665,0.008547,0.008446,0.00849125,1
2021-07-03 12:30:00,0.008486,0.008566,0.008422,0.008503,1
2021-07-03 13:00:00,0.008512,0.008786,0.008549,0.008644500000000001,1
2021-07-03 13:30:00,0.0086215,0.008726,0.008639,0.00867875,1
2021-07-03 14:00:00,0.008675,0.00872,0.008653,0.008687249999999999,1
2021-07-03 14:30:00,0.008688,0.008804,0.008711,0.008740999999999999,1
2021-07-03 15:00:00,0.0087245,0.008764,0.00868,0.00873025,1
2021-07-03 15:30:00,0.0087385,0.008753,0.00866,0.008709999999999999,1
2021-07-03 16:00:00,0.008713499999999999,0.008727,0.00867,0.008698000000000001,1
2021-07-03 16:30:00,0.0086975,0.008719,0.008583,0.00865425,1
2021-07-03 17:00:00,0.0086575,0.008655,0.00855,0.008615500000000002,1
2021-07-03 17:30:00,0.0086285,0.008699,0.008604,0.00864525,1
2021-07-03 18:00:00,0.008639,0.008636,0.008561,0.00860825,1
2021-07-03 18:30:00,0.008618,0.008653,0.008583,0.008619,1
2021-07-03 19:00:00,0.00862,0.008656,0.008595,0.008635750000000001,1
2021-07-03 19:30:00,0.008646000000000001,0.00866,0.008609,0.0086435,1
2021-07-03 20:00:00,0.0086525,0.008651,0.008606,0.00863175,1
2021-07-03 20:30:00,0.008635,0.008654,0.008616,0.008630500000000001,1
2021-07-03 21:00:00,0.008626,0.008644,0.008584,0.00862375,1
2021-07-03 21:30:00,0.008633499999999999,0.008648,0.008564,0.00860725,1
2021-07-03 22:00:00,0.0086085,0.008616,0.00858,0.008597500000000001,1
2021-07-03 22:30:00,0.008597,0.008648,0.008608,0.008625250000000001,1
2021-07-03 23:00:00,0.0086225,0.008745,0.008632,0.008674000000000001,1
2021-07-03 23:30:00,0.0086595,0.008687,0.008625,0.008663,1
2021-07-04 00:00:00,0.00867,0.008692,0.008648,0.008664,1
2021-07-04 00:30:00,0.008658,0.008703,0.008631,0.00867175,1
2021-07-04 01:00:00,0.0086765,0.008717,0.00868,0.00870075,1
2021-07-04 01:30:00,0.008702999999999999,0.008748,0.008692,0.00871975,1
2021-07-04 02:00:00,0.0087195,0.00876,0.008682,0.008723250000000002,1
2021-07-04 02:30:00,0.0087255,0.008741,0.008705,0.0087275,1
2021-07-04 03:00:00,0.008732,0.008767,0.00865,0.008705999999999998,1
2021-07-04 03:30:00,0.0087035,0.008694,0.00857,0.00863125,-1
2021-07-04 04:00:00,0.0086305,0.008643,0.008576,0.008610999999999999,-1
2021-07-04 04:30:00,0.008612499999999999,0.00863,0.008579,0.0086065,-1
2021-07-04 05:00:00,0.0086085,0.008665,0.008586,0.0086245,-1
2021-07-04 05:30:00,0.0086235,0.008671,0.008609,0.00864175,-1
2021-07-04 06:00:00,0.0086435,0.008646,0.00859,0.0086145,-1
2021-07-04 06:30:00,0.008611,0.008614,0.008501,0.0085615,-1
2021-07-04 07:00:00,0.0085655,0.008567,0.00848,0.008517,-1
2021-07-04 07:30:00,0.0085105,0.008537,0.008453,0.008503,-1
2021-07-04 08:00:00,0.008511000000000001,0.008555,0.008527,0.0085405,-1
2021-07-04 08:30:00,0.008539999999999999,0.00862,0.008536,0.00857875,-1
2021-07-04 09:00:00,0.0085795,0.008646,0.008586,0.00860875,-1
2021-07-04 09:30:00,0.0086015,0.008656,0.008588,0.0086205,1
2021-07-04 10:00:00,0.008619,0.008695,0.008635,0.00865875,1
2021-07-04 10:30:00,0.0086525,0.008677,0.008651,0.0086625,1
2021-07-04 11:00:00,0.008661,0.008748,0.008655,0.00869675,1
2021-07-04 11:30:00,0.008692,0.008745,0.008679,0.00870825,1
2021-07-04 12:00:00,0.0087045,0.008775,0.008685,0.00872975,1
2021-07-04 12:30:00,0.008729500000000001,0.008779,0.008726,0.00875825,1
2021-07-04 13:00:00,0.008764000000000001,0.008962,0.008753,0.008838500000000001,1
2021-07-04 13:30:00,0.008819500000000001,0.008929,0.008746,0.00883375,1
2021-07-04 14:00:00,0.00883,0.008848,0.008778,0.008805,1
2021-07-04 14:30:00,0.008797,0.008816,0.008717,0.008777749999999999,1
2021-07-04 15:00:00,0.008789,0.008823,0.008736,0.00877925,1
2021-07-04 15:30:00,0.008779,0.008814,0.008769,0.008793750000000001,1
2021-07-04 16:00:00,0.008796,0.008855,0.00879,0.00882,1
2021-07-04 16:30:00,0.008817499999999999,0.008847,0.008774,0.008812,1
2021-07-04 17:00:00,0.0088135,0.008816,0.008782,0.008796499999999999,1
2021-07-04 17:30:00,0.008794,0.008803,0.008728,0.00877575,1
2021-07-04 18:00:00,0.008786,0.008797,0.008674,0.0087345,1
2021-07-04 18:30:00,0.0087335,0.008736,0.00869,0.00870375,-1
2021-07-04 19:00:00,0.0086945,0.00874,0.008695,0.008716,-1
2021-07-04 19:30:00,0.0087145,0.008768,0.008724,0.008741249999999999,-1
2021-07-04 20:00:00,0.0087365,0.00877,0.008706,0.008744,-1
2021-07-04 20:30:00,0.00875,0.008766,0.008716,0.00874225,-1
2021-07-04 21:00:00,0.0087435,0.008757,0.008721,0.0087385,-1
2021-07-04 21:30:00,0.008738,0.008798,0.008723,0.0087635,-1
2021-07-04 22:00:00,0.0087665,0.008796,0.008726,0.00876075,-1
2021-07-04 22:30:00,0.008760500000000001,0.00874,0.00869,0.00872325,-1
2021-07-04 23:00:00,0.0087315,0.008751,0.008704,0.00872975,-1
2021-07-04 23:30:00,0.008732,0.008742,0.008711,0.008728,-1
2021-07-05 00:00:00,0.0087295,0.008745,0.008703,0.008723000000000002,-1
2021-07-05 00:30:00,0.008722,0.00877,0.008724,0.00874375,-1
2021-07-05 01:00:00,0.0087405,0.008795,0.008754,0.008773,-1
2021-07-05 01:30:00,0.0087715,0.008786,0.008729,0.00876125,-1
2021-07-05 02:00:00,0.008764999999999998,0.00877,0.008744,0.00875325,-1
2021-07-05 02:30:00,0.0087495,0.008787,0.00874,0.008764999999999998,-1
2021-07-05 03:00:00,0.0087665,0.008873,0.008771,0.00882,1
2021-07-05 03:30:00,0.008818,0.008857,0.008779,0.008823250000000001,1
2021-07-05 04:00:00,0.0088285,0.008809,0.008707,0.0087565,1
2021-07-05 04:30:00,0.008755,0.008769,0.008675,0.00872875,-1
2021-07-05 05:00:00,0.0087355,0.00878,0.008711,0.008744,-1
2021-07-05 05:30:00,0.0087425,0.008724,0.00856,0.008660250000000001,-1
2021-07-05 06:00:00,0.0086785,0.008669,0.008571,0.008612749999999999,-1
2021-07-05 06:30:00,0.0086055,0.008637,0.008501,0.008564249999999999,-1
2021-07-05 07:00:00,0.0085595,0.008558,0.008501,0.008534,-1
2021-07-05 07:30:00,0.008538500000000001,0.008591,0.008507,0.00854525,-1
2021-07-05 08:00:00,0.0085415,0.008582,0.008533,0.008558,-1
2021-07-05 08:30:00,0.0085585,0.008606,0.00853,0.00857175,-1
2021-07-05 09:00:00,0.0085755,0.008583,0.008526,0.00855825,-1
2021-07-05 09:30:00,0.008562,0.008551,0.008368,0.008476000000000001,-1
2021-07-05 10:00:00,0.0084925,0.008521,0.008443,0.00846725,-1
2021-07-05 10:30:00,0.008452500000000002,0.008502,0.008427,0.00845875,-1
2021-07-05 11:00:00,0.008452999999999999,0.00847,0.008413,0.00844875,-1
2021-07-05 11:30:00,0.008456,0.008542,0.008428,0.008488,-1
2021-07-05 12:00:00,0.008491,0.00853,0.008487,0.008511000000000001,-1
2021-07-05 12:30:00,0.0085135,0.008513,0.008459,0.0084885,-1
2021-07-05 13:00:00,0.008491,0.0085,0.008465,0.00847675,-1
2021-07-05 13:30:00,0.008471,0.008506,0.008454,0.00847325,-1
2021-07-05 14:00:00,0.0084665,0.008507,0.008455,0.00848075,-1
2021-07-05 14:30:00,0.0084805,0.00855,0.008496,0.00852075,-1
2021-07-05 15:00:00,0.0085185,0.008544,0.0085,0.008525999999999999,-1
2021-07-05 15:30:00,0.00853,0.008599,0.00852,0.00855675,-1
2021-07-05 16:00:00,0.008553999999999999,0.008649,0.008572,0.008611,1
2021-07-05 16:30:00,0.008611500000000001,0.008645,0.008442,0.0085535,1
2021-07-05 17:00:00,0.0085635,0.008498,0.00822,0.00836675,-1
2021-07-05 17:30:00,0.0083745,0.008384,0.00823,0.00830375,-1
2021-07-05 18:00:00,0.008300499999999999,0.008371,0.008314,0.0083395,-1
2021-07-05 18:30:00,0.0083365,0.008353,0.008323,0.008337750000000001,-1
2021-07-05 19:00:00,0.008337500000000001,0.00836,0.008331,0.00834325,-1
2021-07-05 19:30:00,0.008341,0.008421,0.008335,0.00836325,-1
2021-07-05 20:00:00,0.0083485,0.008398,0.008352,0.0083745,-1
2021-07-05 20:30:00,0.008374,0.008393,0.008333,0.008361249999999999,-1
2021-07-05 21:00:00,0.008359499999999999,0.008359,0.008269,0.00832025,-1
2021-07-05 21:30:00,0.0083265,0.008365,0.008301,0.00833375,-1
2021-07-05 22:00:00,0.0083345,0.008363,0.008328,0.008347750000000001,-1
2021-07-05 22:30:00,0.00835,0.008395,0.008342,0.00836025,-1
2021-07-05 23:00:00,0.008352,0.008356,0.00815,0.008290500000000001,-1
2021-07-05 23:30:00,0.008328,0.008415,0.008302,0.00835575,-1
2021-07-06 00:00:00,0.008353,0.008406,0.008354,0.008382750000000001,-1
2021-07-06 00:30:00,0.0083855,0.008454,0.008368,0.008404,1
2021-07-06 01:00:00,0.008397,0.008509,0.008421,0.008456499999999999,1
2021-07-06 01:30:00,0.008448,0.008489,0.008376,0.008434750000000001,1
2021-07-06 02:00:00,0.008437,0.008438,0.008363,0.00839525,1
2021-07-06 02:30:00,0.00839,0.008411,0.008371,0.008389,1
2021-07-06 03:00:00,0.008387,0.008449,0.008388,0.008419,1
2021-07-06 03:30:00,0.0084195,0.008464,0.008396,0.00842825,1
2021-07-06 04:00:00,0.0084265,0.008424,0.008379,0.0084005,1
2021-07-06 04:30:00,0.0083995,0.008452,0.008381,0.00841275,1
2021-07-06 05:00:00,0.008409,0.008441,0.008305,0.008375750000000001,1
2021-07-06 05:30:00,0.0083785,0.008449,0.008307,0.008372,1
2021-07-06 06:00:00,0.008366,0.00848,0.008381,0.008428,1
2021-07-06 06:30:00,0.008425499999999999,0.008583,0.008398,0.008498499999999999,1
2021-07-06 07:00:00,0.0085065,0.00864,0.008522,0.00856425,1
2021-07-06 07:30:00,0.0085475,0.008551,0.008503,0.00852825,1
2021-07-06 08:00:00,0.008529499999999999,0.00855,0.008505,0.00852925,1
2021-07-06 08:30:00,0.008531,0.008563,0.008516,0.008538249999999999,1
2021-07-06 09:00:00,0.008537,0.008602,0.00854,0.00856875,1
2021-07-06 09:30:00,0.0085665,0.008716,0.008586,0.00864125,1
2021-07-06 10:00:00,0.0086315,0.0087,0.008644,0.008680499999999999,1
2021-07-06 10:30:00,0.008688999999999999,0.008765,0.00868,0.00871225,1
2021-07-06 11:00:00,0.008702,0.008722,0.00863,0.00867725,1
2021-07-06 11:30:00,0.008678499999999999,0.008674,0.008585,0.008628,1
2021-07-06 12:00:00,0.008626499999999999,0.008652,0.008591,0.00861275,1
2021-07-06 12:30:00,0.008604,0.008725,0.008607,0.00866375,1
2021-07-06 13:00:00,0.008661499999999999,0.00884,0.008685,0.00875925,1
2021-07-06 13:30:00,0.008756,0.00883,0.008731,0.008794999999999999,1
2021-07-06 14:00:00,0.0088095,0.009268,0.008804,0.009016749999999999,1
2021-07-06 14:30:00,0.008997499999999999,0.009336,0.008813,0.009053249999999999,1
2021-07-06 15:00:00,0.009032,0.009098,0.008835,0.008952000000000002,1
2021-07-06 15:30:00,0.008937500000000001,0.008988,0.00868,0.00885675,1
2021-07-06 16:00:00,0.008879499999999999,0.008838,0.008652,0.00875825,-1
2021-07-06 16:30:00,0.0087715,0.008814,0.008699,0.0087545,-1
2021-07-06 17:00:00,0.0087525,0.008965,0.0087,0.00882175,-1
2021-07-06 17:30:00,0.008811,0.008998,0.0088,0.0089085,-1
2021-07-06 18:00:00,0.008917999999999999,0.009095,0.008912,0.00899775,-1
2021-07-06 18:30:00,0.008992,0.009047,0.008908,0.008985,-1
2021-07-06 19:00:00,0.0089925,0.008956,0.008826,0.0089045,-1
2021-07-06 19:30:00,0.008917999999999999,0.008942,0.00886,0.0088885,-1
2021-07-06 20:00:00,0.008876,0.008931,0.00886,0.00889375,-1
2021-07-06 20:30:00,0.008892,0.008915,0.008801,0.008868000000000001,-1
2021-07-06 21:00:00,0.008878,0.008876,0.008806,0.00883575,-1
2021-07-06 21:30:00,0.0088305,0.008856,0.008724,0.0087865,-1
2021-07-06 22:00:00,0.008783,0.008764,0.008675,0.008731250000000001,-1
2021-07-06 22:30:00,0.008743,0.008744,0.008618,0.008703250000000001,-1
2021-07-06 23:00:00,0.0087255,0.008765,0.008687,0.008726000000000001,-1
2021-07-06 23:30:00,0.008726000000000001,0.008756,0.008694,0.00872825,-1
2021-07-07 00:00:00,0.0087315,0.008731,0.008626,0.008679,-1
2021-07-07 00:30:00,0.0086795,0.008736,0.008605,0.0086785,-1
2021-07-07 01:00:00,0.0086865,0.008735,0.008677,0.008712999999999999,-1
2021-07-07 01:30:00,0.008719999999999999,0.00872,0.008663,0.008698500000000001,-1
2021-07-07 02:00:00,0.008705500000000001,0.008706,0.00863,0.008675249999999999,-1
2021-07-07 02:30:00,0.0086825,0.008671,0.008636,0.008652249999999998,-1
2021-07-07 03:00:00,0.008650999999999999,0.008646,0.00853,0.008597249999999999,-1
2021-07-07 03:30:00,0.0086065,0.008685,0.00855,0.00861425,-1
2021-07-07 04:00:00,0.008611,0.008748,0.008652,0.00869325,-1
2021-07-07 04:30:00,0.0086865,0.008755,0.008686,0.00872475,1
2021-07-07 05:00:00,0.008729,0.008766,0.008686,0.008736,1
