,0,1,2,3,4,5,6,7,8,9,10,11
73,1622637000000,694.40,697.56,692.51,696.35,6121.134,1622638799999,4254775.18385,9312,3020.428,2100141.46529,0
74,1622638800000,696.34,702.53,690.72,701.46,11552.299,1622640599999,8040922.56962,13179,5704.933,3971910.46409,0
75,1622640600000,701.35,706.54,699.30,700.74,18246.208,1622642399999,12820656.42429,19666,8883.977,6243030.63359,0
76,1622642400000,700.77,705.65,696.79,705.28,13886.143,1622644199999,9725952.77739,14256,7228.406,5063845.35854,0
77,1622644200000,705.17,706.96,700.14,702.17,14019.462,1622645999999,9864967.12059,14458,5941.838,4181890.82096,0
78,1622646000000,702.08,716.00,702.08,710.81,14968.917,1622647799999,10644638.37333,18962,8266.413,5876741.40941,0
79,1622647800000,710.78,711.71,707.06,709.70,7915.072,1622649599999,5614809.94827,9015,3933.813,2791216.29427,0
80,1622649600000,709.68,714.61,703.68,709.48,13722.689,1622651399999,9753205.99343,16218,6277.586,4462130.88291,0
81,1622651400000,709.49,709.93,702.36,705.63,6756.268,1622653199999,4762802.73539,10056,3384.227,2385512.97559,0
82,1622653200000,705.65,706.76,702.05,703.29,4276.229,1622654999999,3012943.06730,6081,2079.246,1464875.18102,0
83,1622655000000,703.28,707.36,702.10,706.70,3458.635,1622656799999,2439014.29745,5184,2262.890,1595861.64545,0
84,1622656800000,706.43,706.93,702.47,704.92,3996.080,1622658599999,2817727.78566,6148,1949.938,1375521.01318,0
85,1622658600000,704.92,707.31,704.22,705.78,2783.732,1622660399999,1964726.98914,4237,1512.062,1067250.05386,0
86,1622660400000,705.91,707.42,704.13,704.27,2640.313,1622662199999,1863647.09836,3937,1132.666,799580.48753,0
87,1622662200000,704.31,707.71,703.15,704.39,2844.452,1622663999999,2005634.20208,4758,1571.373,1108162.32259,0
88,1622664000000,704.36,704.49,697.23,699.39,5998.935,1622665799999,4202433.77182,8237,2391.740,1675901.27153,0
89,1622665800000,699.55,700.73,696.46,698.67,6529.448,1622667599999,4559646.98891,6441,2226.215,1555580.21705,0
90,1622667600000,698.67,702.01,698.63,701.50,3260.377,1622669399999,2284950.32728,4020,1598.429,1120032.14272,0
91,1622669400000,701.56,703.00,698.26,700.05,4740.136,1622671199999,3321747.34994,4910,2086.813,1462547.34045,0
92,1622671200000,700.05,703.17,695.52,695.89,8918.897,1622672999999,6239784.89568,10305,4328.142,3029345.99875,0
93,1622673000000,695.88,698.99,691.47,696.00,10913.677,1622674799999,7579964.26552,11994,4728.263,3283732.19403,0
94,1622674800000,696.03,700.32,693.13,699.71,5934.331,1622676599999,4135110.08281,6491,3077.470,2144148.92973,0
95,1622676600000,699.64,700.78,696.53,697.46,4450.395,1622678399999,3109467.77282,6156,2117.063,1479203.73797,0
96,1622678400000,697.45,702.33,688.15,698.40,18713.301,1622680199999,13008173.51522,19775,9241.696,6429431.67276,0
97,1622680200000,698.49,698.65,689.47,694.56,8403.874,1622681999999,5821208.36784,10902,4268.014,2955603.66218,0
98,1622682000000,694.37,697.48,692.55,695.87,5484.423,1622683799999,3815969.78319,7364,2414.342,1679974.14920,0
99,1622683800000,695.93,695.93,687.42,689.64,7689.513,1622685599999,5317950.51586,9575,3548.897,2454654.23302,0
100,1622685600000,689.63,695.00,687.21,692.48,6740.588,1622687399999,4664441.53112,8169,3597.054,2489951.71084,0
101,1622687400000,692.41,695.13,688.58,694.26,6320.285,1622689199999,4371251.85445,8732,3077.389,2129475.93717,0
102,1622689200000,694.32,696.93,691.92,696.29,5644.396,1622690999999,3922088.82601,7743,3062.594,2128490.36284,0
103,1622691000000,696.22,700.62,695.69,699.53,8078.324,1622692799999,5642731.57875,8662,4476.135,3126423.31309,0
104,1622692800000,699.52,702.44,698.26,701.06,6880.358,1622694599999,4821250.36674,8963,3729.951,2614068.00643,0
105,1622694600000,701.28,709.38,700.69,709.04,7242.971,1622696399999,5104089.85502,9799,3803.769,2680708.87033,0
106,1622696400000,709.05,714.26,708.60,710.03,10619.017,1622698199999,7557109.33959,12731,4676.642,3328130.33254,0
107,1622698200000,710.02,717.45,708.43,716.86,14530.400,1622699999999,10377635.10512,15977,7992.678,5710484.71448,0
